"Measure code","SEX","COUNTRY_REGION","YEAR","VALUE"
"REHAB_9","FEMALE","ITA","1993","5692.21"
"REHAB_9","MALE","ITA","1993","4906.00"
"REHAB_9","ALL","ITA","1994","5348.92"
"REHAB_9","FEMALE","ITA","1994","5728.89"
"REHAB_9","MALE","ITA","1994","4944.84"
"REHAB_9","ALL","ITA","1995","5389.61"
"REHAB_9","FEMALE","ITA","1995","5772.01"
"REHAB_9","MALE","ITA","1995","4982.64"
"REHAB_9","ALL","ITA","1996","5431.34"
"REHAB_9","FEMALE","ITA","1996","5818.52"
"REHAB_9","MALE","ITA","1996","5019.01"
"REHAB_9","ALL","ITA","1997","5464.60"
"REHAB_9","FEMALE","ITA","1997","5855.43"
"REHAB_9","MALE","ITA","1997","5048.15"
"REHAB_9","ALL","ITA","1998","5491.40"
"REHAB_9","FEMALE","ITA","1998","5885.88"
"REHAB_9","MALE","ITA","1998","5070.89"
"REHAB_9","ALL","ITA","1999","5510.65"
"REHAB_9","FEMALE","ITA","1999","5909.97"
"REHAB_9","MALE","ITA","1999","5084.86"
"REHAB_9","ALL","ITA","2000","5527.87"
"REHAB_9","FEMALE","ITA","2000","5935.72"
"REHAB_9","MALE","ITA","2000","5092.95"
"REHAB_9","ALL","ITA","2001","5526.09"
"REHAB_9","FEMALE","ITA","2001","5947.15"
"REHAB_9","MALE","ITA","2001","5077.21"
"REHAB_9","ALL","ITA","2002","5489.13"
"REHAB_9","FEMALE","ITA","2002","5925.17"
"REHAB_9","MALE","ITA","2002","5024.64"
"REHAB_9","ALL","ITA","2003","5438.44"
"REHAB_9","FEMALE","ITA","2003","5887.05"
"REHAB_9","MALE","ITA","2003","4961.21"
"REHAB_9","ALL","ITA","2004","5396.20"
"REHAB_9","FEMALE","ITA","2004","5854.57"
"REHAB_9","MALE","ITA","2004","4909.34"
"REHAB_9","ALL","ITA","2005","5391.13"
"REHAB_9","FEMALE","ITA","2005","5855.88"
"REHAB_9","MALE","ITA","2005","4898.16"
"REHAB_9","ALL","ITA","2006","5417.11"
"REHAB_9","FEMALE","ITA","2006","5884.78"
"REHAB_9","MALE","ITA","2006","4921.52"
"REHAB_9","ALL","ITA","2007","5443.73"
"REHAB_9","FEMALE","ITA","2007","5909.18"
"REHAB_9","MALE","ITA","2007","4950.70"
"REHAB_9","ALL","ITA","2008","5470.34"
"REHAB_9","FEMALE","ITA","2008","5930.47"
"REHAB_9","MALE","ITA","2008","4982.91"
"REHAB_9","ALL","ITA","2009","5499.20"
"REHAB_9","FEMALE","ITA","2009","5954.06"
"REHAB_9","MALE","ITA","2009","5017.20"
"REHAB_9","ALL","ITA","2010","5531.58"
"REHAB_9","FEMALE","ITA","2010","5985.02"
"REHAB_9","MALE","ITA","2010","5050.82"
"REHAB_9","ALL","ITA","2011","5571.18"
"REHAB_9","FEMALE","ITA","2011","6027.76"
"REHAB_9","MALE","ITA","2011","5086.80"
"REHAB_9","ALL","ITA","2012","5611.06"
"REHAB_9","FEMALE","ITA","2012","6070.30"
"REHAB_9","MALE","ITA","2012","5123.66"
"REHAB_9","ALL","ITA","2013","5652.82"
"REHAB_9","FEMALE","ITA","2013","6114.84"
"REHAB_9","MALE","ITA","2013","5162.37"
"REHAB_9","ALL","ITA","2014","5698.55"
"REHAB_9","FEMALE","ITA","2014","6164.23"
"REHAB_9","MALE","ITA","2014","5204.32"
"REHAB_9","ALL","ITA","2015","5747.05"
"REHAB_9","FEMALE","ITA","2015","6216.93"
"REHAB_9","MALE","ITA","2015","5248.69"
"REHAB_9","ALL","ITA","2016","5797.24"
"REHAB_9","FEMALE","ITA","2016","6273.96"
"REHAB_9","MALE","ITA","2016","5292.16"
"REHAB_9","ALL","ITA","2017","5851.00"
"REHAB_9","FEMALE","ITA","2017","6331.90"
"REHAB_9","MALE","ITA","2017","5342.14"
"REHAB_9","ALL","ITA","2018","5938.49"
"REHAB_9","FEMALE","ITA","2018","6414.21"
"REHAB_9","MALE","ITA","2018","5435.71"
"REHAB_9","ALL","ITA","2019","6069.20"
"REHAB_9","FEMALE","ITA","2019","6531.30"
"REHAB_9","MALE","ITA","2019","5581.42"
"REHAB_9","ALL","KAZ","1990","3446.58"
"REHAB_9","FEMALE","KAZ","1990","3480.54"
"REHAB_9","MALE","KAZ","1990","3410.44"
"REHAB_9","ALL","KAZ","1991","3452.91"
"REHAB_9","FEMALE","KAZ","1991","3483.86"
"REHAB_9","MALE","KAZ","1991","3419.96"
"REHAB_9","ALL","KAZ","1992","3459.62"
"REHAB_9","FEMALE","KAZ","1992","3487.27"
"REHAB_9","MALE","KAZ","1992","3430.17"
"REHAB_9","ALL","KAZ","1993","3469.56"
"REHAB_9","FEMALE","KAZ","1993","3495.01"
"REHAB_9","MALE","KAZ","1993","3442.43"
"REHAB_9","ALL","KAZ","1994","3478.11"
"REHAB_9","FEMALE","KAZ","1994","3500.93"
"REHAB_9","MALE","KAZ","1994","3453.74"
"REHAB_9","ALL","KAZ","1995","3489.80"
"REHAB_9","FEMALE","KAZ","1995","3510.34"
"REHAB_9","MALE","KAZ","1995","3467.84"
"REHAB_9","ALL","KAZ","1996","3506.13"
"REHAB_9","FEMALE","KAZ","1996","3524.99"
"REHAB_9","MALE","KAZ","1996","3485.93"
"REHAB_9","ALL","KAZ","1997","3526.03"
"REHAB_9","FEMALE","KAZ","1997","3544.08"
"REHAB_9","MALE","KAZ","1997","3506.68"
"REHAB_9","ALL","KAZ","1998","3549.13"
"REHAB_9","FEMALE","KAZ","1998","3566.68"
"REHAB_9","MALE","KAZ","1998","3530.27"
"REHAB_9","ALL","KAZ","1999","3571.66"
"REHAB_9","FEMALE","KAZ","1999","3589.11"
"REHAB_9","MALE","KAZ","1999","3552.89"
"REHAB_9","ALL","KAZ","2000","3591.33"
"REHAB_9","FEMALE","KAZ","2000","3607.78"
"REHAB_9","MALE","KAZ","2000","3573.63"
"REHAB_9","ALL","KAZ","2001","3607.58"
"REHAB_9","FEMALE","KAZ","2001","3623.18"
"REHAB_9","MALE","KAZ","2001","3590.78"
"REHAB_9","ALL","KAZ","2002","3619.35"
"REHAB_9","FEMALE","KAZ","2002","3634.80"
"REHAB_9","MALE","KAZ","2002","3602.71"
"REHAB_9","ALL","KAZ","2003","3627.87"
"REHAB_9","FEMALE","KAZ","2003","3643.20"
"REHAB_9","MALE","KAZ","2003","3611.35"
"REHAB_9","ALL","KAZ","2004","3632.00"
"REHAB_9","FEMALE","KAZ","2004","3647.51"
"REHAB_9","MALE","KAZ","2004","3615.28"
"REHAB_9","ALL","KAZ","2005","3634.03"
"REHAB_9","FEMALE","KAZ","2005","3649.65"
"REHAB_9","MALE","KAZ","2005","3617.19"
"REHAB_9","ALL","KAZ","2006","3638.71"
"REHAB_9","FEMALE","KAZ","2006","3651.95"
"REHAB_9","MALE","KAZ","2006","3624.44"
"REHAB_9","ALL","KAZ","2007","3645.20"
"REHAB_9","FEMALE","KAZ","2007","3655.74"
"REHAB_9","MALE","KAZ","2007","3633.85"
"REHAB_9","ALL","KAZ","2008","3650.79"
"REHAB_9","FEMALE","KAZ","2008","3656.47"
"REHAB_9","MALE","KAZ","2008","3644.68"
"REHAB_9","ALL","KAZ","2009","3653.48"
"REHAB_9","FEMALE","KAZ","2009","3655.60"
"REHAB_9","MALE","KAZ","2009","3651.19"
"REHAB_9","ALL","KAZ","2010","3652.41"
"REHAB_9","FEMALE","KAZ","2010","3654.35"
"REHAB_9","MALE","KAZ","2010","3650.32"
"REHAB_9","ALL","KAZ","2011","3647.49"
"REHAB_9","FEMALE","KAZ","2011","3653.62"
"REHAB_9","MALE","KAZ","2011","3640.91"
"REHAB_9","ALL","KAZ","2012","3643.92"
"REHAB_9","FEMALE","KAZ","2012","3654.86"
"REHAB_9","MALE","KAZ","2012","3632.17"
"REHAB_9","ALL","KAZ","2013","3638.53"
"REHAB_9","FEMALE","KAZ","2013","3656.19"
"REHAB_9","MALE","KAZ","2013","3619.59"
"REHAB_9","ALL","KAZ","2014","3631.41"
"REHAB_9","FEMALE","KAZ","2014","3655.24"
"REHAB_9","MALE","KAZ","2014","3605.87"
"REHAB_9","ALL","KAZ","2015","3623.16"
"REHAB_9","FEMALE","KAZ","2015","3654.86"
"REHAB_9","MALE","KAZ","2015","3589.24"
"REHAB_9","ALL","KAZ","2016","3599.71"
"REHAB_9","FEMALE","KAZ","2016","3643.37"
"REHAB_9","MALE","KAZ","2016","3553.04"
"REHAB_9","ALL","KAZ","2017","3588.56"
"REHAB_9","FEMALE","KAZ","2017","3641.96"
"REHAB_9","MALE","KAZ","2017","3531.57"
"REHAB_9","ALL","KAZ","2018","3610.96"
"REHAB_9","FEMALE","KAZ","2018","3671.83"
"REHAB_9","MALE","KAZ","2018","3546.08"
"REHAB_9","ALL","KAZ","2019","3645.64"
"REHAB_9","FEMALE","KAZ","2019","3714.80"
"REHAB_9","MALE","KAZ","2019","3572.01"
"REHAB_9","ALL","KGZ","1990","3065.49"
"REHAB_9","FEMALE","KGZ","1990","3128.98"
"REHAB_9","MALE","KGZ","1990","2999.05"
"REHAB_9","ALL","KGZ","1991","3047.48"
"REHAB_9","FEMALE","KGZ","1991","3109.52"
"REHAB_9","MALE","KGZ","1991","2982.64"
"REHAB_9","ALL","KGZ","1992","3030.06"
"REHAB_9","FEMALE","KGZ","1992","3089.24"
"REHAB_9","MALE","KGZ","1992","2968.32"
"REHAB_9","ALL","KGZ","1993","3013.58"
"REHAB_9","FEMALE","KGZ","1993","3071.30"
"REHAB_9","MALE","KGZ","1993","2953.45"
"REHAB_9","ALL","KGZ","1994","3002.33"
"REHAB_9","FEMALE","KGZ","1994","3058.31"
"REHAB_9","MALE","KGZ","1994","2944.13"
"REHAB_9","ALL","KGZ","1995","2986.48"
"REHAB_9","FEMALE","KGZ","1995","3042.37"
"REHAB_9","MALE","KGZ","1995","2928.47"
"REHAB_9","ALL","KGZ","1996","2978.52"
"REHAB_9","FEMALE","KGZ","1996","3034.61"
"REHAB_9","MALE","KGZ","1996","2920.41"
"REHAB_9","ALL","KGZ","1997","2972.42"
"REHAB_9","FEMALE","KGZ","1997","3029.63"
"REHAB_9","MALE","KGZ","1997","2913.25"
"REHAB_9","ALL","KGZ","1998","2970.17"
"REHAB_9","FEMALE","KGZ","1998","3029.76"
"REHAB_9","MALE","KGZ","1998","2908.66"
"REHAB_9","ALL","KGZ","1999","2968.54"
"REHAB_9","FEMALE","KGZ","1999","3028.81"
"REHAB_9","MALE","KGZ","1999","2906.43"
"REHAB_9","ALL","KGZ","2000","2971.64"
"REHAB_9","FEMALE","KGZ","2000","3026.91"
"REHAB_9","MALE","KGZ","2000","2914.77"
"REHAB_9","ALL","KGZ","2001","2960.22"
"REHAB_9","FEMALE","KGZ","2001","3012.38"
"REHAB_9","MALE","KGZ","2001","2906.64"
"REHAB_9","ALL","KGZ","2002","2949.01"
"REHAB_9","FEMALE","KGZ","2002","2995.28"
"REHAB_9","MALE","KGZ","2002","2901.53"
"REHAB_9","ALL","KGZ","2003","2939.46"
"REHAB_9","FEMALE","KGZ","2003","2981.84"
"REHAB_9","MALE","KGZ","2003","2896.01"
"REHAB_9","ALL","KGZ","2004","2932.01"
"REHAB_9","FEMALE","KGZ","2004","2971.68"
"REHAB_9","MALE","KGZ","2004","2891.35"
"REHAB_9","ALL","KGZ","2005","2926.08"
"REHAB_9","FEMALE","KGZ","2005","2965.00"
"REHAB_9","MALE","KGZ","2005","2886.20"
"REHAB_9","ALL","KGZ","2006","2923.17"
"REHAB_9","FEMALE","KGZ","2006","2963.17"
"REHAB_9","MALE","KGZ","2006","2882.19"
"REHAB_9","ALL","KGZ","2007","2917.44"
"REHAB_9","FEMALE","KGZ","2007","2959.69"
"REHAB_9","MALE","KGZ","2007","2874.13"
"REHAB_9","ALL","KGZ","2008","2915.55"
"REHAB_9","FEMALE","KGZ","2008","2961.10"
"REHAB_9","MALE","KGZ","2008","2868.84"
"REHAB_9","ALL","KGZ","2009","2912.04"
"REHAB_9","FEMALE","KGZ","2009","2960.95"
"REHAB_9","MALE","KGZ","2009","2861.88"
"REHAB_9","ALL","KGZ","2010","2926.44"
"REHAB_9","FEMALE","KGZ","2010","2972.32"
"REHAB_9","MALE","KGZ","2010","2879.39"
"REHAB_9","ALL","KGZ","2011","2923.46"
"REHAB_9","FEMALE","KGZ","2011","2973.09"
"REHAB_9","MALE","KGZ","2011","2872.56"
"REHAB_9","ALL","KGZ","2012","2930.38"
"REHAB_9","FEMALE","KGZ","2012","2981.23"
"REHAB_9","MALE","KGZ","2012","2878.25"
"REHAB_9","ALL","KGZ","2013","2940.02"
"REHAB_9","FEMALE","KGZ","2013","2990.99"
"REHAB_9","MALE","KGZ","2013","2887.79"
"REHAB_9","ALL","KGZ","2014","2949.04"
"REHAB_9","FEMALE","KGZ","2014","3001.42"
"REHAB_9","MALE","KGZ","2014","2895.41"
"REHAB_9","ALL","KGZ","2015","2956.23"
"REHAB_9","FEMALE","KGZ","2015","3010.71"
"REHAB_9","MALE","KGZ","2015","2900.47"
"REHAB_9","ALL","KGZ","2016","2964.77"
"REHAB_9","FEMALE","KGZ","2016","3025.32"
"REHAB_9","MALE","KGZ","2016","2902.83"
"REHAB_9","ALL","KGZ","2017","2977.97"
"REHAB_9","FEMALE","KGZ","2017","3044.04"
"REHAB_9","MALE","KGZ","2017","2910.42"
"REHAB_9","ALL","KGZ","2018","2992.16"
"REHAB_9","FEMALE","KGZ","2018","3059.17"
"REHAB_9","MALE","KGZ","2018","2923.69"
"REHAB_9","ALL","KGZ","2019","3006.59"
"REHAB_9","FEMALE","KGZ","2019","3073.45"
"REHAB_9","MALE","KGZ","2019","2938.30"
"REHAB_9","ALL","LTU","1990","5052.86"
"REHAB_9","FEMALE","LTU","1990","5123.36"
"REHAB_9","MALE","LTU","1990","4974.20"
"REHAB_9","ALL","LTU","1991","5031.87"
"REHAB_9","FEMALE","LTU","1991","5125.80"
"REHAB_9","MALE","LTU","1991","4926.95"
"REHAB_9","ALL","LTU","1992","5018.65"
"REHAB_9","FEMALE","LTU","1992","5132.53"
"REHAB_9","MALE","LTU","1992","4891.22"
"REHAB_9","ALL","LTU","1993","5016.13"
"REHAB_9","FEMALE","LTU","1993","5146.51"
"REHAB_9","MALE","LTU","1993","4869.88"
"REHAB_9","ALL","LTU","1994","5019.92"
"REHAB_9","FEMALE","LTU","1994","5162.24"
"REHAB_9","MALE","LTU","1994","4859.80"
"REHAB_9","ALL","LTU","1995","5033.07"
"REHAB_9","FEMALE","LTU","1995","5181.40"
"REHAB_9","MALE","LTU","1995","4865.70"
"REHAB_9","ALL","LTU","1996","5059.10"
"REHAB_9","FEMALE","LTU","1996","5204.82"
"REHAB_9","MALE","LTU","1996","4894.27"
"REHAB_9","ALL","LTU","1997","5091.07"
"REHAB_9","FEMALE","LTU","1997","5226.89"
"REHAB_9","MALE","LTU","1997","4937.16"
"REHAB_9","ALL","LTU","1998","5127.43"
"REHAB_9","FEMALE","LTU","1998","5251.28"
"REHAB_9","MALE","LTU","1998","4986.86"
"REHAB_9","ALL","LTU","1999","5168.48"
"REHAB_9","FEMALE","LTU","1999","5283.53"
"REHAB_9","MALE","LTU","1999","5037.72"
"REHAB_9","ALL","LTU","2000","5215.10"
"REHAB_9","FEMALE","LTU","2000","5330.11"
"REHAB_9","MALE","LTU","2000","5084.21"
"REHAB_9","ALL","LTU","2001","5267.24"
"REHAB_9","FEMALE","LTU","2001","5397.28"
"REHAB_9","MALE","LTU","2001","5119.01"
"REHAB_9","ALL","LTU","2002","5315.13"
"REHAB_9","FEMALE","LTU","2002","5474.12"
"REHAB_9","MALE","LTU","2002","5133.57"
"REHAB_9","ALL","LTU","2003","5364.76"
"REHAB_9","FEMALE","LTU","2003","5560.61"
"REHAB_9","MALE","LTU","2003","5140.70"
"REHAB_9","ALL","LTU","2004","5416.18"
"REHAB_9","FEMALE","LTU","2004","5646.89"
"REHAB_9","MALE","LTU","2004","5151.72"
"REHAB_9","ALL","LTU","2005","5468.78"
"REHAB_9","FEMALE","LTU","2005","5724.45"
"REHAB_9","MALE","LTU","2005","5175.03"
"REHAB_9","ALL","LTU","2006","5512.60"
"REHAB_9","FEMALE","LTU","2006","5780.06"
"REHAB_9","MALE","LTU","2006","5204.44"
"REHAB_9","ALL","LTU","2007","5538.38"
"REHAB_9","FEMALE","LTU","2007","5810.39"
"REHAB_9","MALE","LTU","2007","5223.99"
"REHAB_9","ALL","LTU","2008","5557.43"
"REHAB_9","FEMALE","LTU","2008","5832.12"
"REHAB_9","MALE","LTU","2008","5238.96"
"REHAB_9","ALL","LTU","2009","5579.44"
"REHAB_9","FEMALE","LTU","2009","5856.23"
"REHAB_9","MALE","LTU","2009","5257.76"
"REHAB_9","ALL","LTU","2010","5613.15"
"REHAB_9","FEMALE","LTU","2010","5899.79"
"REHAB_9","MALE","LTU","2010","5279.30"
"REHAB_9","ALL","LTU","2011","5656.11"
"REHAB_9","FEMALE","LTU","2011","5965.29"
"REHAB_9","MALE","LTU","2011","5295.32"
"REHAB_9","ALL","LTU","2012","5698.51"
"REHAB_9","FEMALE","LTU","2012","6040.91"
"REHAB_9","MALE","LTU","2012","5298.42"
"REHAB_9","ALL","LTU","2013","5740.19"
"REHAB_9","FEMALE","LTU","2013","6121.26"
"REHAB_9","MALE","LTU","2013","5294.39"
"REHAB_9","ALL","LTU","2014","5773.02"
"REHAB_9","FEMALE","LTU","2014","6191.98"
"REHAB_9","MALE","LTU","2014","5282.51"
"REHAB_9","ALL","LTU","2015","5798.01"
"REHAB_9","FEMALE","LTU","2015","6246.13"
"REHAB_9","MALE","LTU","2015","5273.20"
"REHAB_9","ALL","LTU","2016","5765.05"
"REHAB_9","FEMALE","LTU","2016","6220.42"
"REHAB_9","MALE","LTU","2016","5231.62"
"REHAB_9","ALL","LTU","2017","5744.74"
"REHAB_9","FEMALE","LTU","2017","6197.55"
"REHAB_9","MALE","LTU","2017","5214.43"
"REHAB_9","ALL","LTU","2018","5797.86"
"REHAB_9","FEMALE","LTU","2018","6253.68"
"REHAB_9","MALE","LTU","2018","5264.46"
"REHAB_9","ALL","LTU","2019","5863.61"
"REHAB_9","FEMALE","LTU","2019","6309.48"
"REHAB_9","MALE","LTU","2019","5342.36"
"REHAB_9","ALL","LUX","1990","4966.87"
"REHAB_9","FEMALE","LUX","1990","5397.03"
"REHAB_9","MALE","LUX","1990","4518.86"
"REHAB_9","ALL","LUX","1991","4978.91"
"REHAB_9","FEMALE","LUX","1991","5422.84"
"REHAB_9","MALE","LUX","1991","4517.18"
"REHAB_9","ALL","LUX","1992","4986.15"
"REHAB_9","FEMALE","LUX","1992","5442.56"
"REHAB_9","MALE","LUX","1992","4512.05"
"REHAB_9","ALL","LUX","1993","4986.80"
"REHAB_9","FEMALE","LUX","1993","5452.11"
"REHAB_9","MALE","LUX","1993","4504.00"
"REHAB_9","ALL","LUX","1994","4985.57"
"REHAB_9","FEMALE","LUX","1994","5459.58"
"REHAB_9","MALE","LUX","1994","4494.26"
"REHAB_9","ALL","LUX","1995","4985.33"
"REHAB_9","FEMALE","LUX","1995","5465.71"
"REHAB_9","MALE","LUX","1995","4487.87"
"REHAB_9","ALL","LUX","1996","4977.02"
"REHAB_9","FEMALE","LUX","1996","5460.29"
"REHAB_9","MALE","LUX","1996","4477.01"
"REHAB_9","ALL","LUX","1997","4964.65"
"REHAB_9","FEMALE","LUX","1997","5450.45"
"REHAB_9","MALE","LUX","1997","4462.50"
"REHAB_9","ALL","LUX","1998","4950.76"
"REHAB_9","FEMALE","LUX","1998","5439.79"
"REHAB_9","MALE","LUX","1998","4445.75"
"REHAB_9","ALL","LUX","1999","4941.06"
"REHAB_9","FEMALE","LUX","1999","5434.54"
"REHAB_9","MALE","LUX","1999","4431.88"
"REHAB_9","ALL","LUX","2000","4940.45"
"REHAB_9","FEMALE","LUX","2000","5440.50"
"REHAB_9","MALE","LUX","2000","4424.90"
"REHAB_9","ALL","LUX","2001","4943.47"
"REHAB_9","FEMALE","LUX","2001","5451.74"
"REHAB_9","MALE","LUX","2001","4419.87"
"REHAB_9","ALL","LUX","2002","4950.97"
"REHAB_9","FEMALE","LUX","2002","5467.70"
"REHAB_9","MALE","LUX","2002","4419.13"
"REHAB_9","ALL","LUX","2003","4959.06"
"REHAB_9","FEMALE","LUX","2003","5486.76"
"REHAB_9","MALE","LUX","2003","4416.68"
"REHAB_9","ALL","LUX","2004","4964.57"
"REHAB_9","FEMALE","LUX","2004","5504.14"
"REHAB_9","MALE","LUX","2004","4411.41"
"REHAB_9","ALL","LUX","2005","4973.89"
"REHAB_9","FEMALE","LUX","2005","5523.60"
"REHAB_9","MALE","LUX","2005","4411.75"
"REHAB_9","ALL","LUX","2006","4980.60"
"REHAB_9","FEMALE","LUX","2006","5533.09"
"REHAB_9","MALE","LUX","2006","4416.28"
"REHAB_9","ALL","LUX","2007","4986.94"
"REHAB_9","FEMALE","LUX","2007","5538.10"
"REHAB_9","MALE","LUX","2007","4424.48"
"REHAB_9","ALL","LUX","2008","4989.52"
"REHAB_9","FEMALE","LUX","2008","5540.30"
"REHAB_9","MALE","LUX","2008","4428.16"
"REHAB_9","ALL","LUX","2009","4994.04"
"REHAB_9","FEMALE","LUX","2009","5546.60"
"REHAB_9","MALE","LUX","2009","4432.18"
"REHAB_9","ALL","LUX","2010","5001.72"
"REHAB_9","FEMALE","LUX","2010","5557.95"
"REHAB_9","MALE","LUX","2010","4437.60"
"REHAB_9","ALL","LUX","2011","4999.60"
"REHAB_9","FEMALE","LUX","2011","5557.37"
"REHAB_9","MALE","LUX","2011","4435.92"
"REHAB_9","ALL","LUX","2012","4987.56"
"REHAB_9","FEMALE","LUX","2012","5542.28"
"REHAB_9","MALE","LUX","2012","4429.42"
"REHAB_9","ALL","LUX","2013","4975.02"
"REHAB_9","FEMALE","LUX","2013","5526.86"
"REHAB_9","MALE","LUX","2013","4421.76"
"REHAB_9","ALL","LUX","2014","4969.76"
"REHAB_9","FEMALE","LUX","2014","5518.73"
"REHAB_9","MALE","LUX","2014","4420.88"
"REHAB_9","ALL","LUX","2015","4975.22"
"REHAB_9","FEMALE","LUX","2015","5522.96"
"REHAB_9","MALE","LUX","2015","4428.91"
"REHAB_9","ALL","LUX","2016","4988.78"
"REHAB_9","FEMALE","LUX","2016","5525.83"
"REHAB_9","MALE","LUX","2016","4454.64"
"REHAB_9","ALL","LUX","2017","5008.88"
"REHAB_9","FEMALE","LUX","2017","5532.10"
"REHAB_9","MALE","LUX","2017","4489.64"
"REHAB_9","ALL","LUX","2018","5027.91"
"REHAB_9","FEMALE","LUX","2018","5547.32"
"REHAB_9","MALE","LUX","2018","4513.48"
"REHAB_9","ALL","LUX","2019","5050.31"
"REHAB_9","FEMALE","LUX","2019","5569.61"
"REHAB_9","MALE","LUX","2019","4536.91"
"REHAB_9","ALL","LVA","1990","5497.96"
"REHAB_9","FEMALE","LVA","1990","5660.53"
"REHAB_9","MALE","LVA","1990","5310.75"
"REHAB_9","ALL","LVA","1991","5449.67"
"REHAB_9","FEMALE","LVA","1991","5624.96"
"REHAB_9","MALE","LVA","1991","5247.75"
"REHAB_9","ALL","LVA","1992","5414.31"
"REHAB_9","FEMALE","LVA","1992","5602.63"
"REHAB_9","MALE","LVA","1992","5197.17"
"REHAB_9","ALL","LVA","1993","5393.90"
"REHAB_9","FEMALE","LVA","1993","5594.31"
"REHAB_9","MALE","LVA","1993","5162.33"
"REHAB_9","ALL","LVA","1994","5382.83"
"REHAB_9","FEMALE","LVA","1994","5593.31"
"REHAB_9","MALE","LVA","1994","5138.80"
"REHAB_9","ALL","LVA","1995","5389.03"
"REHAB_9","FEMALE","LVA","1995","5606.95"
"REHAB_9","MALE","LVA","1995","5135.52"
"REHAB_9","ALL","LVA","1996","5421.07"
"REHAB_9","FEMALE","LVA","1996","5641.19"
"REHAB_9","MALE","LVA","1996","5164.40"
"REHAB_9","ALL","LVA","1997","5472.53"
"REHAB_9","FEMALE","LVA","1997","5692.18"
"REHAB_9","MALE","LVA","1997","5216.03"
"REHAB_9","ALL","LVA","1998","5528.12"
"REHAB_9","FEMALE","LVA","1998","5745.67"
"REHAB_9","MALE","LVA","1998","5273.74"
"REHAB_9","ALL","LVA","1999","5574.50"
"REHAB_9","FEMALE","LVA","1999","5792.20"
"REHAB_9","MALE","LVA","1999","5319.64"
"REHAB_9","ALL","LVA","2000","5609.80"
"REHAB_9","FEMALE","LVA","2000","5831.92"
"REHAB_9","MALE","LVA","2000","5349.48"
"REHAB_9","ALL","LVA","2001","5619.49"
"REHAB_9","FEMALE","LVA","2001","5854.10"
"REHAB_9","MALE","LVA","2001","5344.22"
"REHAB_9","ALL","LVA","2002","5601.66"
"REHAB_9","FEMALE","LVA","2002","5855.53"
"REHAB_9","MALE","LVA","2002","5303.39"
"REHAB_9","ALL","LVA","2003","5574.61"
"REHAB_9","FEMALE","LVA","2003","5850.59"
"REHAB_9","MALE","LVA","2003","5250.09"
"REHAB_9","ALL","LVA","2004","5545.69"
"REHAB_9","FEMALE","LVA","2004","5842.74"
"REHAB_9","MALE","LVA","2004","5196.22"
"REHAB_9","ALL","LVA","2005","5529.18"
"REHAB_9","FEMALE","LVA","2005","5846.28"
"REHAB_9","MALE","LVA","2005","5155.72"
"REHAB_9","ALL","LVA","2006","5517.11"
"REHAB_9","FEMALE","LVA","2006","5851.30"
"REHAB_9","MALE","LVA","2006","5122.93"
"REHAB_9","ALL","LVA","2007","5503.64"
"REHAB_9","FEMALE","LVA","2007","5854.69"
"REHAB_9","MALE","LVA","2007","5088.90"
"REHAB_9","ALL","LVA","2008","5497.96"
"REHAB_9","FEMALE","LVA","2008","5863.94"
"REHAB_9","MALE","LVA","2008","5064.83"
"REHAB_9","ALL","LVA","2009","5507.97"
"REHAB_9","FEMALE","LVA","2009","5888.21"
"REHAB_9","MALE","LVA","2009","5057.46"
"REHAB_9","ALL","LVA","2010","5530.66"
"REHAB_9","FEMALE","LVA","2010","5923.00"
"REHAB_9","MALE","LVA","2010","5065.48"
"REHAB_9","ALL","LVA","2011","5561.69"
"REHAB_9","FEMALE","LVA","2011","5967.19"
"REHAB_9","MALE","LVA","2011","5080.83"
"REHAB_9","ALL","LVA","2012","5593.53"
"REHAB_9","FEMALE","LVA","2012","6013.31"
"REHAB_9","MALE","LVA","2012","5095.92"
"REHAB_9","ALL","LVA","2013","5623.20"
"REHAB_9","FEMALE","LVA","2013","6058.67"
"REHAB_9","MALE","LVA","2013","5107.39"
"REHAB_9","ALL","LVA","2014","5648.39"
"REHAB_9","FEMALE","LVA","2014","6098.97"
"REHAB_9","MALE","LVA","2014","5115.26"
"REHAB_9","ALL","LVA","2015","5670.61"
"REHAB_9","FEMALE","LVA","2015","6137.17"
"REHAB_9","MALE","LVA","2015","5119.24"
"REHAB_9","ALL","LVA","2016","5681.98"
"REHAB_9","FEMALE","LVA","2016","6171.80"
"REHAB_9","MALE","LVA","2016","5104.17"
"REHAB_9","ALL","LVA","2017","5705.07"
"REHAB_9","FEMALE","LVA","2017","6212.62"
"REHAB_9","MALE","LVA","2017","5107.77"
"REHAB_9","ALL","LVA","2018","5752.59"
"REHAB_9","FEMALE","LVA","2018","6263.59"
"REHAB_9","MALE","LVA","2018","5152.72"
"REHAB_9","ALL","LVA","2019","5806.20"
"REHAB_9","FEMALE","LVA","2019","6313.25"
"REHAB_9","MALE","LVA","2019","5212.47"
"REHAB_9","ALL","MDA","1990","4457.93"
"REHAB_9","FEMALE","MDA","1990","4473.50"
"REHAB_9","MALE","MDA","1990","4440.85"
"REHAB_9","ALL","MDA","1991","4452.70"
"REHAB_9","FEMALE","MDA","1991","4473.04"
"REHAB_9","MALE","MDA","1991","4430.43"
"REHAB_9","ALL","MDA","1992","4479.06"
