"Measure code","SEX","COUNTRY_REGION","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"REHAB_7","FEMALE","UZB","1904.03","1897.25","1889.32","1879.36","1866.71","1853.55","1847.57","1846.94","1848.83","1851.15","1850.56","1847.94","1842.52","1835.75","1829.98","1827.16","1834.30","1846.79","1861.94","1878.07","1894.55","1923.57","1963.74","2007.95","2048.85","2078.46","2112.42","2146.08","2167.77","2184.20"
"REHAB_7","MALE","ALB","2949.22","2969.11","2993.92","3023.96","3061.15","3103.96","3148.92","3227.56","3213.94","3312.56","3412.11","3464.92","3514.97","3561.03","3607.10","3655.92","3705.96","3754.57","3805.27","3863.22","3934.99","4023.43","4124.46","4240.02","4358.42","4461.62","4585.97","4703.32","4777.19","4832.07"
"REHAB_7","MALE","AND","2750.77","2715.84","2735.18","2775.05","2842.88","2911.79","2964.49","3015.97","3079.90","3145.96","3225.30","3284.26","3324.59","3274.53","3212.66","3198.42","3192.85","3209.38","3237.03","3289.80","3334.78","3358.83","3374.78","3414.68","3435.56","3469.37","3546.45","3618.48","3664.46","3704.09"
"REHAB_7","MALE","ARM","3513.07","3470.69","3431.09","3393.80","3367.27","3358.21","3363.35","3380.76","3403.32","3426.93","3450.88","3451.49","3422.52","3376.85","3335.39","3323.27","3324.74","3323.61","3318.36","3316.92","3331.74","3354.57","3382.69","3407.81","3430.69","3457.00","3467.34","3473.17","3489.46","3505.58"
"REHAB_7","MALE","AUT","3658.66","3668.68","3678.37","3683.78","3692.77","3712.28","3715.20","3710.79","3698.76","3693.06","3707.04","3725.74","3752.05","3774.59","3799.01","3827.28","3843.68","3858.44","3868.13","3886.03","3918.17","3949.48","3984.39","4010.23","4034.47","4051.12","4016.46","4000.70","4030.71","4074.81"
"REHAB_7","MALE","AZE","2134.47","2103.76","2114.48","2096.84","2090.84","2065.21","2054.89","2048.67","2046.85","2049.05","2054.13","2059.95","2060.45","2062.54","2071.33","2092.21","2129.07","2172.43","2221.40","2271.55","2317.18","2371.80","2435.96","2504.09","2568.50","2618.67","2674.75","2721.30","2752.08","2781.81"
"REHAB_7","MALE","BLR","4345.24","4352.84","4364.90","4376.57","4388.49","4403.73","4432.35","4479.40","4530.13","4578.36","4620.56","4660.04","4703.59","4747.03","4792.49","4831.42","4860.71","4892.74","4924.76","4958.40","4993.37","5036.58","5092.94","5149.62","5191.44","5205.60","4977.98","4764.46","4802.66","4883.46"
"REHAB_7","MALE","BEL","3415.80","3418.01","3423.44","3432.61","3449.73","3474.77","3502.75","3539.96","3585.08","3638.27","3698.33","3765.63","3842.79","3918.27","3983.40","4028.63","4050.80","4062.59","4067.32","4069.48","4074.30","4064.33","4033.54","3998.45","3976.74","3981.54","4044.09","4109.51","4095.03","4012.43"
"REHAB_7","MALE","BIH","3649.22","3605.55","3809.40","3965.56","4082.72","4416.30","4446.02","4487.94","4561.77","4663.74","4753.63","4806.76","4838.13","4859.26","4905.40","4973.28","5014.62","5050.43","5104.31","5167.86","5242.22","5322.05","5406.60","5495.86","5589.99","5678.72","5762.58","5842.93","5912.36","5972.17"
"REHAB_7","MALE","BGR","5364.38","5340.61","5322.75","5310.66","5306.67","5314.56","5327.08","5331.57","5335.87","5347.33","5368.55","5394.16","5414.51","5435.46","5460.86","5490.67","5530.71","5579.64","5638.70","5703.48","5766.74","5832.20","5898.25","5963.46","6021.62","6066.69","6043.25","6016.87","6056.49","6110.32"
"REHAB_7","MALE","HRV","4829.72","4773.06","4722.62","4694.17","4681.06","4730.91","4798.41","4917.88","5057.54","5188.65","5288.52","5347.70","5398.00","5439.24","5480.32","5532.18","5582.02","5631.06","5672.70","5710.13","5751.44","5781.20","5801.81","5816.80","5833.95","5861.70","5864.53","5883.08","5921.98","5931.69"
"REHAB_7","MALE","CYP","2547.74","2558.51","2563.25","2567.01","2574.54","2585.52","2599.54","2615.53","2632.54","2650.69","2669.96","2687.11","2701.18","2715.14","2731.63","2750.93","2773.52","2797.69","2821.96","2843.57","2859.35","2869.21","2876.80","2885.95","2900.90","2926.33","2974.78","3034.51","3089.06","3141.66"
"REHAB_7","MALE","CZE","4919.72","4911.45","4912.23","4921.44","4942.98","4977.39","5019.57","5068.21","5120.86","5177.62","5237.10","5306.64","5389.10","5470.20","5539.47","5588.19","5606.62","5600.20","5581.64","5565.53","5568.63","5590.24","5616.70","5645.80","5674.96","5703.20","5718.29","5730.96","5705.89","5607.02"
"REHAB_7","MALE","DNK","3582.85","3561.42","3539.40","3516.30","3496.27","3479.16","3469.26","3463.07","3459.53","3460.64","3462.48","3463.67","3458.53","3449.59","3443.19","3440.38","3440.14","3436.05","3429.62","3424.88","3424.90","3431.76","3439.98","3448.92","3459.74","3472.28","3492.27","3524.80","3565.39","3603.72"
"REHAB_7","MALE","EST","5017.73","4915.40","4844.79","4804.38","4781.01","4784.47","4821.52","4888.17","4959.29","5014.05","5044.54","5019.22","4945.04","4845.85","4740.99","4659.72","4593.83","4526.89","4467.75","4420.31","4392.24","4384.33","4388.33","4400.02","4405.65","4400.37","4332.22","4292.40","4347.68","4426.05"
"REHAB_7","MALE","FIN","3681.41","3761.36","3835.58","3909.17","3978.71","4049.83","4125.61","4201.95","4284.23","4363.71","4445.88","4535.06","4622.23","4708.93","4784.00","4844.08","4868.70","4841.40","4793.90","4745.17","4721.25","4720.31","4707.22","4698.23","4694.63","4701.56","4668.40","4632.96","4658.35","4661.62"
"REHAB_7","MALE","FRA","3177.63","3175.80","3177.20","3182.98","3191.28","3202.87","3217.92","3233.64","3250.73","3267.70","3286.27","3314.76","3352.66","3394.38","3435.29","3471.00","3500.90","3528.07","3554.22","3580.19","3609.29","3643.75","3680.76","3718.70","3756.44","3792.04","3806.27","3824.79","3869.41","3918.43"
"REHAB_7","MALE","GEO","3448.13","3454.87","3478.22","3527.08","3524.95","3543.25","3567.98","3590.89","3617.26","3641.24","3677.27","3726.97","3771.76","3803.98","3831.79","3863.13","3902.97","3946.96","4014.38","4057.14","4102.27","4158.86","4226.75","4298.03","4360.11","4403.94","4418.86","4427.32","4452.85","4478.47"
"REHAB_7","MALE","DEU","3330.03","3338.56","3345.63","3353.90","3372.93","3394.02","3405.68","3409.25","3412.50","3428.73","3456.44","3486.49","3515.09","3545.90","3590.23","3643.60","3704.25","3778.02","3859.07","3945.14","4012.36","4045.18","4079.11","4109.53","4145.48","4174.37","4203.28","4226.47","4247.70","4266.73"
"REHAB_7","MALE","GRC","3485.52","3493.83","3494.83","3501.59","3516.40","3538.07","3569.34","3605.93","3643.29","3685.69","3722.78","3747.20","3761.25","3770.66","3783.85","3807.40","3843.46","3879.37","3913.18","3951.36","3994.18","4039.42","4079.13","4116.39","4159.29","4210.67","4270.05","4319.71","4360.51","4401.91"
"REHAB_7","MALE","HUN","5213.99","5215.19","5204.63","5192.64","5183.74","5186.85","5183.56","5164.75","5142.25","5122.24","5118.26","5110.43","5080.21","5044.52","5014.70","5001.02","4981.79","4941.83","4903.54","4881.85","4893.10","4927.50","4964.55","5010.88","5063.20","5115.00","5136.77","5159.50","5223.47","5299.37"
"REHAB_7","MALE","ISL","2833.16","2840.30","2847.31","2852.18","2860.79","2877.72","2882.63","2882.25","2876.70","2874.75","2879.79","2896.52","2919.79","2945.76","2970.52","2985.97","2991.02","2986.28","2982.60","2988.34","3009.12","3038.74","3066.34","3094.10","3121.63","3153.02","3202.93","3254.56","3295.90","3333.94"
"REHAB_7","MALE","IRL","2616.87","2634.64","2650.10","2662.45","2676.02","2692.83","2708.85","2722.56","2733.89","2744.52","2757.49","2770.08","2778.28","2782.12","2783.13","2783.23","2778.03","2766.46","2754.35","2747.00","2751.24","2762.54","2773.38","2788.38","2811.26","2844.89","2908.82","2977.91","3029.96","3080.67"
"REHAB_7","MALE","ISR","2473.76","2480.66","2485.35","2488.37","2496.04","2505.19","2512.14","2513.16","2513.73","2517.51","2531.90","2554.70","2589.97","2608.43","2628.80","2646.04","2661.98","2659.55","2658.89","2656.14","2652.88","2655.79","2659.00","2659.87","2686.97","2686.63","2697.02","2713.92","2729.71","2740.56"
"REHAB_7","MALE","ITA","3570.29","3595.42","3613.29","3630.11","3648.90","3675.41","3705.83","3726.29","3738.75","3745.03","3750.15","3731.02","3667.22","3587.81","3525.09","3511.61","3541.51","3573.75","3608.02","3646.85","3690.58","3740.60","3788.11","3837.84","3894.12","3952.88","4051.54","4154.50","4274.57","4457.25"
"REHAB_7","MALE","KAZ","2743.30","2730.85","2723.03","2719.49","2717.40","2723.03","2738.47","2763.57","2793.05","2820.64","2843.80","2859.88","2869.24","2873.45","2875.27","2879.32","2895.79","2926.57","2962.92","2995.14","3014.15","3025.77","3041.32","3055.63","3062.26","3055.70","3000.63","2960.60","2981.94","3020.51"
"REHAB_7","MALE","KGZ","2325.95","2303.92","2283.31","2263.84","2248.26","2228.58","2215.84","2204.94","2195.56","2188.67","2189.77","2180.77","2167.37","2154.17","2142.27","2135.16","2133.57","2134.19","2141.85","2150.90","2174.48","2196.23","2228.37","2263.85","2293.15","2308.25","2300.42","2295.76","2310.27","2325.13"
"REHAB_7","MALE","LVA","5239.95","5095.54","4979.50","4892.83","4835.45","4820.72","4867.84","4962.99","5073.42","5170.64","5229.10","5220.20","5155.23","5065.22","4977.34","4916.05","4873.73","4831.61","4803.65","4799.39","4820.38","4858.00","4898.95","4939.25","4971.35","4991.74","4945.14","4917.29","4987.33","5089.15"
"REHAB_7","MALE","LTU","4745.84","4659.67","4591.30","4544.45","4516.68","4512.89","4550.76","4621.34","4707.71","4791.26","4854.36","4884.55","4883.00","4872.55","4872.01","4897.03","4938.97","4966.40","4990.31","5020.94","5058.97","5093.66","5108.80","5111.67","5106.15","5097.06","5024.99","4979.28","5049.71","5166.74"
"REHAB_7","MALE","LUX","3650.82","3620.15","3588.55","3555.09","3524.42","3500.70","3473.32","3441.10","3404.30","3371.42","3349.47","3330.15","3312.22","3291.67","3271.89","3264.88","3267.88","3278.18","3285.98","3294.02","3303.02","3303.13","3296.75","3287.95","3286.41","3296.16","3334.25","3380.70","3408.93","3436.73"
"REHAB_7","MALE","MLT","2791.16","2784.44","2780.87","2783.24","2798.50","2820.52","2846.21","2873.73","2906.10","2947.81","2991.62","3035.47","3076.64","3118.11","3166.82","3216.11","3264.80","3310.62","3355.97","3406.54","3453.73","3496.25","3530.87","3567.80","3617.43","3673.88","3785.91","3892.29","3942.16","3974.89"
"REHAB_7","MALE","MNE","","","","","","","","","","","","","","","","","4582.49","4612.21","4641.35","4673.61","4710.81","4748.96","4791.01","4832.62","4873.17","4909.41","4953.48","5000.44","5037.50","5080.34"
"REHAB_7","MALE","NLD","2824.78","2823.38","2822.87","2822.42","2822.88","2826.67","2831.11","2833.70","2835.16","2837.48","2844.14","2856.38","2869.43","2882.30","2898.52","2918.38","2940.96","2965.94","2992.66","3024.96","3065.84","3118.17","3181.96","3249.72","3321.76","3390.50","3446.57","3509.16","3579.26","3649.08"
"REHAB_7","MALE","MKD","3699.08","3711.16","3729.14","3757.37","3792.57","3827.26","3856.65","3831.19","3809.38","3950.16","4107.62","4137.49","4143.63","4173.58","4214.29","4265.05","4312.28","4361.21","4412.15","4465.01","4518.51","4565.32","4613.73","4665.88","4719.47","4769.31","4830.26","4897.42","4951.77","5004.75"
"REHAB_7","MALE","NOR","3712.62","3707.32","3697.85","3686.12","3674.14","3663.46","3649.56","3627.20","3603.95","3585.11","3578.48","3595.60","3628.80","3672.01","3718.03","3756.81","3786.58","3808.26","3822.74","3833.46","3844.23","3854.87","3863.28","3874.84","3889.45","3908.44","3922.70","3949.99","4002.55","4063.28"
"REHAB_7","MALE","POL","4125.77","4103.62","4087.15","4078.54","4080.59","4091.79","4112.54","4143.60","4179.77","4218.38","4256.00","4288.38","4316.11","4342.11","4371.11","4407.17","4447.31","4486.44","4524.79","4565.08","4609.96","4658.20","4706.39","4754.14","4803.43","4852.76","4902.90","4956.14","5016.12","5084.48"
"REHAB_7","MALE","PRT","3733.14","3743.21","3745.82","3745.23","3745.81","3752.13","3757.25","3749.21","3734.46","3717.02","3703.97","3697.68","3686.24","3672.41","3661.15","3654.17","3643.46","3617.36","3587.58","3565.38","3560.73","3576.53","3595.82","3620.90","3650.76","3681.38","3711.16","3747.57","3802.54","3862.95"
"REHAB_7","MALE","MDA","3907.20","3869.58","3869.19","3848.04","3830.37","3820.06","3817.18","3826.76","3845.32","3870.20","3899.83","3928.41","3957.23","3981.65","4003.95","4024.53","4042.21","4064.22","4088.54","4117.52","4149.67","4224.66","4362.64","4524.16","4670.66","4760.27","4755.37","4754.87","4820.56","4907.95"
"REHAB_7","MALE","ROU","4623.99","4599.51","4579.92","4565.46","4559.87","4572.01","4584.51","4598.81","4616.22","4637.69","4667.64","4676.16","4663.93","4644.59","4632.75","4649.52","4680.67","4719.92","4764.33","4811.37","4867.97","4935.95","5018.13","5103.38","5182.78","5248.65","5258.83","5265.04","5315.34","5380.00"
"REHAB_7","MALE","RUS","4678.06","4618.64","4577.94","4544.24","4521.42","4522.24","4565.15","4644.65","4733.75","4822.05","4879.95","4899.30","4899.38","4880.93","4871.17","4880.56","4919.82","4985.60","5049.69","5104.60","5136.22","5136.33","5118.84","5083.06","5040.08","5001.94","4929.00","4888.21","4922.49","4975.09"
"REHAB_7","MALE","SRB","","","","","","","","","","","","","","","","","4906.24","4938.20","4977.37","5010.46","5037.83","5055.03","5062.90","5078.70","5092.70","5105.22","5142.14","5192.93","5244.62","5294.41"
"REHAB_7","MALE","SVK","4390.40","4419.10","4444.84","4468.61","4495.69","4522.18","4538.62","4546.99","4552.02","4561.35","4582.90","4614.32","4650.72","4689.00","4729.67","4769.73","4800.35","4821.70","4838.25","4857.93","4888.59","4926.35","4966.66","5011.15","5060.63","5115.68","5140.63","5167.85","5233.86","5303.11"
"REHAB_7","MALE","SVN","5038.71","4992.58","4958.72","4942.94","4944.82","4967.51","5011.52","5075.57","5152.90","5235.39","5317.11","5402.63","5498.37","5594.86","5680.83","5747.63","5790.72","5819.68","5841.33","5860.61","5883.49","5888.91","5866.76","5837.75","5823.32","5839.46","5880.90","5923.00","5910.88","5830.52"
"REHAB_7","MALE","ESP","3347.36","3370.30","3392.66","3417.10","3443.98","3470.63","3504.01","3536.01","3565.35","3588.95","3601.88","3612.43","3612.46","3605.36","3597.32","3584.17","3566.32","3528.21","3483.03","3445.38","3421.81","3415.20","3402.23","3394.00","3395.51","3404.47","3436.02","3474.03","3524.99","3582.56"
"REHAB_7","MALE","SWE","3764.36","3729.10","3697.15","3672.24","3658.65","3663.50","3674.76","3687.76","3702.37","3716.77","3737.17","3749.70","3751.76","3750.08","3748.05","3753.90","3765.07","3782.22","3802.30","3818.93","3830.35","3832.95","3832.45","3832.85","3838.79","3852.65","3925.26","4007.56","4043.05","4075.89"
"REHAB_7","MALE","CHE","3930.22","3952.15","3974.99","3998.71","4020.64","4038.51","4050.94","4061.29","4070.84","4080.16","4093.61","4101.85","4098.38","4088.06","4075.94","4068.96","4057.13","4034.57","4007.73","3983.24","3968.27","3955.42","3938.67","3924.45","3920.26","3932.85","3977.46","4027.78","4046.00","4037.16"
"REHAB_7","MALE","TJK","1756.52","1716.60","1786.39","2019.49","1944.59","1911.96","1943.93","1902.37","1894.12","1871.61","1856.88","1844.93","1828.90","1813.49","1800.60","1792.94","1789.98","1786.70","1785.30","1787.11","1795.20","1809.55","1834.09","1863.78","1893.68","1920.33","1959.89","1991.49","1995.80","1990.75"
"REHAB_7","MALE","TUR","1837.67","1840.56","1857.71","1870.28","1891.80","1911.39","1937.50","1965.30","1995.62","2108.61","2119.90","2157.63","2194.65","2231.73","2271.10","2312.20","2357.49","2406.31","2457.05","2507.70","2556.41","2612.14","2673.08","2732.45","2787.91","2840.91","2908.53","2972.92","3026.32","3069.07"
"REHAB_7","MALE","TKM","1688.90","1693.63","1695.39","1690.86","1686.80","1689.26","1698.84","1714.87","1735.72","1759.32","1783.87","1808.15","1830.88","1853.42","1877.34","1906.08","1942.59","1987.93","2037.72","2088.24","2137.05","2187.49","2250.10","2314.07","2373.61","2421.98","2465.60","2505.82","2539.49","2570.54"
"REHAB_7","MALE","UKR","4839.92","4793.12","4748.10","4706.06","4677.49","4661.68","4663.19","4675.12","4694.45","4720.01","4738.53","4731.21","4685.77","4623.74","4573.82","4555.41","4579.47","4623.38","4672.17","4722.74","4761.44","4778.45","4779.49","4773.16","4795.68","4826.88","4971.58","5125.39","5172.96","5203.19"
"REHAB_7","MALE","GBR","3105.34","3082.74","3063.20","3047.98","3039.75","3040.75","3046.61","3055.77","3067.43","3080.43","3095.78","3115.96","3142.90","3170.63","3195.54","3214.34","3219.29","3214.96","3206.16","3200.00","3204.15","3212.16","3220.47","3229.64","3241.42","3258.78","3308.55","3364.90","3389.50","3405.27"
"REHAB_7","MALE","UZB","1888.90","1883.88","1878.24","1872.58","1865.43","1859.14","1857.93","1859.16","1862.96","1869.03","1875.87","1884.54","1894.62","1905.26","1916.63","1927.36","1942.63","1960.21","1978.70","1997.56","2016.52","2048.13","2093.91","2144.79","2192.25","2227.00","2260.76","2294.20","2322.87","2354.09"
"REHAB_8","ALL","ALB","4725.39","4788.88","4858.47","4936.71","5024.93","5121.88","5214.97","5205.84","5204.34","5418.85","5648.20","5781.31","5912.01","6036.10","6162.69","6300.28","6453.88","6614.75","6779.99","6948.76","7121.24","7305.43","7498.72","7709.34","7918.17","8091.62","8242.30","8405.24","8583.22","8756.01"
"REHAB_8","ALL","AND","4496.86","4458.82","4502.49","4551.28","4685.10","4816.59","4908.96","5008.53","5104.04","5215.03","5358.12","5476.92","5585.40","5499.31","5413.35","5431.42","5446.99","5506.31","5570.45","5692.14","5791.75","5902.22","5976.63","6049.95","6088.15","6153.97","6238.36","6289.86","6336.73","6378.00"
"REHAB_8","ALL","ARM","6647.18","6727.21","6799.04","6858.92","6922.13","7032.89","7145.34","7262.03","7374.00","7488.62","7647.65","7810.06","7959.65","8077.08","8178.80","8309.62","8424.45","8522.36","8584.48","8639.31","8735.31","8840.83","8944.22","9021.85","9096.31","9196.60","9287.80","9378.24","9456.23","9542.25"
"REHAB_8","ALL","AUT","6432.75","6415.71","6400.93","6382.27","6381.04","6421.42","6438.86","6456.18","6464.07","6482.62","6537.17","6580.68","6634.34","6675.31","6728.60","6808.02","6867.00","6932.94","6987.50","7058.40","7150.52","7213.85","7268.04","7295.82","7332.15","7375.95","7390.08","7421.97","7436.32","7454.00"
"REHAB_8","ALL","AZE","5999.33","6010.34","5992.68","5976.30","5954.11","5929.24","5931.45","5921.74","5925.57","5940.04","5955.01","6000.49","6030.88","6067.84","6102.91","6131.69","6167.14","6176.70","6185.35","6199.68","6222.06","6273.40","6316.23","6363.08","6414.85","6468.84","6544.72","6618.67","6699.07","6789.38"
